Customer ID,first_name,last_name,complete_address,phone_number,mail_id,Timestamp,Device Type,Referral Source,Location,Customer Type,Purchases Last 30 Days,Avg Time Between Purchases (Days),Lifetime Value,Avg Order Value,Last Purchase Date,Total Purchases,Repeat Purchase Rate,Customer Tenure,Loyalty Program Participation,Loyalty Tier,Subscription Status,most_preferred_product
CUST3479,Tina,Haynes,"913 Samantha Prairie Apt. 068, South Barbara, ME 23542",537-869-3196x6538,tanyamarsh@snyder.net,08-08-2023 22:21,app,facebook,Florida,Returning,8,3.109338441,3536.35,267.14,6/24/2023 22:21,13,0.35,10-06-2022 07:59,FALSE,None,Not Subscribed,Apple MacBook Pro
CUST3928,Michael,Gray,"1499 Vanessa Villages, Greenshire, MD 73288",522-647-9650,kimberly67@yahoo.com,03-04-2024 13:10,mobile,affiliate,California,Returning,3,21.18510012,4764.86,278.04,12/30/2023 13:10,16,0.54,1/31/2022 6:03,TRUE,Gold,Subscribed,JBL Flip 6 Speaker
CUST1109,Edward,Fuller,"281 Chad Rue, Port Christytown, LA 89399",(265)272-8532x85125,dvillanueva@reese.biz,7/20/2024 15:43,app,google,New York,Returning,0,10.19629761,4698.92,106.83,06-12-2024 15:43,11,0.11,12/18/2022 10:43,FALSE,None,Subscribed,Instant Pot Duo
CUST1028,Matthew,Mata,"24410 Pamela Greens Apt. 003, New Frank, TN 12930",561-851-8654x17382,franklin56@williams.info,5/26/2025 13:49,app,email,California,New,10,10.50665561,2859.21,328.7,4/27/2025 13:49,17,0.41,1/16/2022 23:20,FALSE,None,Not Subscribed,Adidas Ultraboost
CUST2432,Andrea,Flynn,"629 Charles Row Apt. 339, North Dustin, CA 42626",4804586120,marshstephanie@hotmail.com,01-11-2025 03:07,web,affiliate,California,Returning,4,16.90119345,4801.75,297.75,12-04-2024 03:07,10,0.34,3/25/2022 22:09,FALSE,None,Subscribed,Instant Pot Duo
CUST1773,Lisa,Barry,"594 Lauren Route Apt. 936, East Emilyton, MD 47821",141.763.8528,egentry@sanchez-bowman.com,5/14/2025 5:42,mobile,email,Texas,Returning,7,19.80639772,3879.88,73.44,2/19/2025 5:42,13,0.39,4/26/2022 22:23,FALSE,None,Not Subscribed,Fitbit Charge 5
CUST1751,Amy,Hall,"728 Finley Lake, East Reneechester, GA 18206",+1-059-844-5244x05980,dawn25@gmail.com,12/28/2024 9:18,mobile,affiliate,Illinois,New,6,19.91166664,1093.66,469.68,12/24/2024 9:18,17,0.77,06-07-2022 00:11,FALSE,None,Not Subscribed,Nike Air Max 270
CUST8718,Vincent,Nichols,"30370 Michelle Isle Apt. 684, Ryanville, IL 98577",576.756.8536,michael47@walsh-webster.biz,10/19/2024 19:58,mobile,facebook,California,Returning,5,10.09348961,318.25,151.56,09-03-2024 19:58,22,0.52,12-09-2022 10:33,FALSE,None,Subscribed,Nike Air Max 270
CUST8777,Megan,White,"010 Becker Inlet, Woodsberg, WA 39701",2922424126,duranjuan@allen-garcia.net,04-09-2023 16:50,mobile,facebook,California,Returning,8,26.50531411,785.61,136.32,2/17/2023 16:50,16,0.11,2/17/2022 18:23,TRUE,Silver,Subscribed,GoPro HERO10
CUST1850,Isaac,Jones,"7164 Flores Hill, Melaniestad, WA 53937",2923837637,james09@gmail.com,2/23/2024 6:30,mobile,google,Texas,New,8,18.88575129,2451.17,393.91,2/15/2024 6:30,23,0.75,06-08-2022 18:09,TRUE,None,Not Subscribed,Sony WH-1000XM5 Headphones
CUST1809,Marcus,Rocha,"8237 Tammy Extension, Jenkinsside, IN 02579",001-262-338-3991x0086,corey73@hotmail.com,09-03-2024 21:54,mobile,affiliate,Illinois,New,5,21.90052837,4024.59,431.72,7/18/2024 21:54,6,0.53,7/31/2022 6:01,TRUE,Silver,Not Subscribed,Adidas Ultraboost
CUST2716,Samantha,Gray,"16330 Jessica Field, Ayerston, IL 84341",+1-752-513-7446x697,katrina92@macdonald-holland.com,1/29/2024 15:42,mobile,google,New York,New,2,9.815057485,2431.88,131.68,11/24/2023 15:42,5,0.6,8/15/2022 1:02,TRUE,None,Not Subscribed,Fitbit Charge 5
CUST3056,Elizabeth,Wilson,"657 Davis Islands Apt. 782, Danielfurt, FL 37905",599.763.9093,parrishdavid@burns-paul.com,4/15/2023 21:04,app,affiliate,California,New,0,3.242650072,1994.78,109.8,2/15/2023 21:04,20,0.9,9/21/2022 20:15,TRUE,Platinum,Subscribed,Fitbit Charge 5
CUST9462,Vickie,Lester,"50022 Raymond Valleys, Lake Graceview, TX 09928",719.647.7198,ediaz@yahoo.com,10-09-2024 23:07,web,affiliate,Texas,New,8,10.67177371,2493.18,436.63,09-12-2024 23:07,25,0.25,05-06-2022 15:31,FALSE,None,Subscribed,Nintendo Switch
CUST4716,Jason,Jackson,"013 Gloria Cape Suite 696, West Jim, CO 51488",(764)417-8326x07918,gregory12@gmail.com,07-01-2024 08:05,mobile,facebook,New York,New,1,5.154409646,2946.9,371.97,06-10-2024 08:05,20,0.48,5/30/2022 15:27,FALSE,None,Not Subscribed,JBL Flip 6 Speaker
CUST5452,Veronica,Watson,"7793 Crystal Field Apt. 940, Michaelchester, OK 31104",244-929-0000x205,garyadams@solomon-warren.com,01-04-2024 17:08,app,email,New York,New,9,12.75968258,1126.73,54.15,12-08-2023 17:08,29,0.61,10/31/2022 8:27,TRUE,Gold,Not Subscribed,Fitbit Charge 5
CUST6362,Kelly,Martinez,"775 Briana Tunnel Suite 755, Lake Jeremymouth, IN 32572",417.180.4796x89629,tammy11@yahoo.com,2/17/2025 7:33,app,facebook,New York,New,2,26.54239068,2427.11,174.6,2/15/2025 7:33,19,0.72,12-10-2022 23:02,FALSE,None,Not Subscribed,Samsung Galaxy S22
CUST6264,David,Bennett,"941 Nicholas Lights Suite 942, Palmerbury, IL 33171",599.115.5656x7159,reneearnold@hall-collins.biz,01-03-2025 21:42,web,facebook,New York,New,10,29.44939863,1987.96,97.31,12-06-2024 21:42,21,0.62,1/13/2022 16:44,TRUE,Platinum,Subscribed,Canon EOS R50
CUST3157,Jennifer,Thompson,"95808 Ho Throughway Suite 835, Kingshire, HI 39295",(743)648-2193x574,fmack@tapia.info,01-06-2025 03:55,app,facebook,Florida,New,5,1.714459967,4881.84,27.38,12/25/2024 3:55,9,0.35,1/19/2022 15:39,FALSE,None,Not Subscribed,Sony WH-1000XM5 Headphones
CUST9779,Jennifer,Stevens,"1614 Jacob Glens Suite 247, Lake Seanhaven, WA 09483",001-136-231-6380,angelahuffman@yahoo.com,5/19/2023 23:42,web,email,Florida,Returning,2,29.29786901,758.47,193.45,3/31/2023 23:42,22,0.8,01-11-2022 05:06,TRUE,Gold,Not Subscribed,JBL Flip 6 Speaker
CUST4387,William,Butler,"84863 Ryan Street Suite 967, Curtisville, AK 39489",659-594-0774,jennifertaylor@yahoo.com,04-08-2025 05:23,web,email,California,New,8,19.69953685,4556.63,241.4,01-11-2025 05:23,24,0.84,4/30/2022 4:28,FALSE,None,Subscribed,Nintendo Switch
CUST2601,David,Morgan,"14735 Brown Glens Suite 504, Gonzalezport, MO 68953",(250)604-9982,craigdavid@cole.com,6/18/2024 5:56,app,email,New York,New,0,4.933154008,1787.85,225.59,4/16/2024 5:56,9,0.95,3/21/2022 17:52,TRUE,Silver,Subscribed,Canon EOS R50
CUST2876,Justin,Wilson,"38601 Matthew Summit, North Jamesmouth, MD 48023",974.439.4804,angelagarcia@wright.com,8/21/2023 15:28,app,facebook,Illinois,Returning,8,7.303646816,3339.06,428.32,7/22/2023 15:28,26,0.92,08-07-2022 13:20,TRUE,Platinum,Subscribed,Amazon Echo Dot
CUST2180,Dan,Clark,"450 Bauer Square, Nicholasview, AR 18921",1001904660,chadsuarez@lloyd.com,1/30/2025 0:31,web,google,Texas,New,3,6.198648322,3873.75,365.31,12/20/2024 0:31,6,0.1,02-03-2022 14:15,TRUE,Silver,Not Subscribed,Samsung Galaxy S22
CUST7576,Rebecca,Carter,"01214 Hartman Neck Apt. 921, South Jacksontown, IN 29749",885.856.8883x11890,haileyjordan@hotmail.com,6/18/2023 20:29,web,facebook,New York,New,1,23.5724539,3597.74,154.54,05-12-2023 20:29,7,0.4,03-05-2022 15:43,TRUE,Silver,Subscribed,Amazon Echo Dot
CUST8086,Bradley,Rodriguez,"2325 Lee Trail Apt. 643, Zacharymouth, AZ 03710",7712373203,gordonjessica@oneal.com,2/24/2025 14:07,web,affiliate,New York,Returning,5,15.41338615,2975.1,163.79,12/20/2024 14:07,19,0.14,8/14/2022 1:04,FALSE,None,Subscribed,Nike Air Max 270
CUST5345,John,Willis,"718 Clarke Row, South John, TN 56637",704-526-9412,robert23@morris-wells.com,09-09-2023 17:10,app,facebook,Florida,Returning,5,17.15533304,2077.76,438.65,08-09-2023 17:10,11,0.23,8/13/2022 5:46,TRUE,None,Subscribed,Dell XPS 13 Laptop
CUST3017,Katie,Neal,"Unit 6375 Box 0677, DPO AP 04049",318-381-3269x097,patricia18@mathis.org,1/15/2025 23:21,app,google,Texas,Returning,6,24.74255401,3104.19,379.46,12-07-2024 23:21,14,0.34,05-05-2022 04:33,FALSE,None,Not Subscribed,Apple iPhone 14
CUST7202,Edward,Mccarty,"091 Flores Street, Davenporthaven, KY 52772",289-122-2472x97183,gregg52@dawson-holmes.com,7/16/2023 13:45,web,google,Texas,Returning,0,26.73365778,3792.88,187,06-09-2023 13:45,11,0.81,04-03-2022 17:08,TRUE,Platinum,Subscribed,Samsung Galaxy S22
CUST7691,Caroline,Olson,"42931 Carter Tunnel Apt. 165, Lynnfort, RI 38616",+1-126-628-4012x0434,koliver@hotmail.com,02-07-2024 16:26,web,direct,California,Returning,0,25.64160051,1340.89,309.35,01-05-2024 16:26,16,0.39,7/23/2022 7:18,TRUE,Gold,Not Subscribed,Samsung Galaxy S22
CUST9495,Sarah,Pham,"896 Allen Cliffs Suite 319, Paulbury, MS 25168",-2927,savannah09@hotmail.com,2/28/2024 2:32,web,direct,Florida,Returning,10,20.02709217,2012.15,144.34,2/27/2024 2:32,23,0.77,11-09-2022 15:15,TRUE,Platinum,Subscribed,Apple iPhone 14
CUST2201,Kayla,Houston,"8388 Johnson Field, Jameston, RI 54569",955474857,brockpatrick@gmail.com,12/31/2023 17:15,app,direct,California,Returning,7,4.979490117,3303.8,54.39,12/19/2023 17:15,13,0.42,6/26/2022 14:05,FALSE,None,Subscribed,Nintendo Switch
CUST5142,Laura,Gonzalez,"622 Jennifer Grove, West Jessica, GA 32738",628.056.3454x5663,laurapena@yahoo.com,3/23/2024 23:54,mobile,facebook,California,New,2,8.711478532,1942.9,430.94,3/22/2024 23:54,14,0.8,01-08-2022 05:13,FALSE,None,Not Subscribed,Dell XPS 13 Laptop
CUST5434,Charles,Moses,"184 Jennifer Manor, Austinstad, LA 09849",(217)676-8539,jasonmcconnell@yahoo.com,2/15/2023 0:52,app,affiliate,New York,New,10,16.93387389,3182.95,177.35,01-06-2023 00:52,29,0.69,4/25/2022 19:13,FALSE,None,Subscribed,Apple iPhone 14
CUST9089,Cynthia,Black,"495 Christopher Port, Joshuaville, MO 46128",863-501-7394x58077,williamhopkins@hotmail.com,3/17/2025 11:19,web,google,California,Returning,7,7.121423065,2786.91,122.71,01-06-2025 11:19,11,0.79,10/22/2022 10:20,FALSE,None,Subscribed,Canon EOS R50
CUST7333,Kara,Greene,"928 Penny Way Apt. 472, West Bryanview, SC 04183",+1-097-849-0204x6463,marie40@mckay.com,4/19/2023 17:16,mobile,facebook,California,Returning,3,29.69970976,1462.73,33.79,1/31/2023 17:16,19,0.48,11/25/2022 3:31,FALSE,None,Subscribed,GoPro HERO10
CUST1395,Jose,Peterson,"4001 Patel Key, New Brianland, PA 90869",001-875-607-5884x71294,john14@moss-hess.com,08-06-2023 16:17,web,facebook,Texas,New,5,7.831716073,3588.51,381.4,5/27/2023 16:17,15,0.14,08-01-2022 20:11,TRUE,Platinum,Subscribed,Instant Pot Duo
CUST9855,Cynthia,Ortiz,"57402 Myers Neck, Jacobville, AL 34720",383-147-7650,irodriguez@gmail.com,04-10-2025 00:37,mobile,google,California,New,7,15.32687854,4993.73,78.97,1/17/2025 0:37,27,0.53,2/15/2022 9:21,FALSE,None,Subscribed,Samsung Galaxy S22
CUST4360,Krista,Terrell,"4886 Carter Shore Suite 648, Michaelton, WV 17160",+1-793-360-1016x149,beverly43@nelson.info,02-04-2024 06:00,app,email,New York,Returning,6,10.83625565,2463.21,200.21,1/23/2024 6:00,20,0.49,12-09-2022 12:12,FALSE,None,Subscribed,Dell XPS 13 Laptop
CUST9137,Pamela,Mason,"USS Carroll, FPO AE 49398",-7401,michael28@graham.com,5/22/2023 11:53,web,email,Florida,New,2,15.05391468,306.06,287.93,4/29/2023 11:53,4,0.11,11-12-2022 19:14,FALSE,None,Not Subscribed,Adidas Ultraboost
CUST1819,Natalie,King,"00226 Kenneth Meadow Suite 210, Gallagherton, TN 72246",2851697015,nelsonkevin@reid.net,2/27/2023 22:06,app,facebook,Texas,New,8,4.056726471,1164.86,122.71,01-05-2023 22:06,13,0.32,12/18/2022 21:47,TRUE,Gold,Subscribed,Samsung Galaxy S22
CUST9194,Laura,Hickman,"5473 Nunez Point, Allisonberg, CA 99678",(275)178-8924x2617,dakota17@lucas.com,12/18/2023 4:26,mobile,affiliate,Illinois,New,9,26.07141596,3278.8,373.72,11/15/2023 4:26,15,0.42,9/14/2022 22:07,FALSE,None,Not Subscribed,Dell XPS 13 Laptop
CUST6354,Jessica,Christensen,"41179 Miller Course, Leeview, AZ 77712",-7590,benjaminbarr@hotmail.com,03-12-2023 00:25,app,google,Texas,New,10,27.69956342,1000.86,82.42,1/20/2023 0:25,19,0.63,09-05-2022 15:14,FALSE,None,Subscribed,Dell XPS 13 Laptop
CUST3883,Brent,Hall,"0256 Todd Divide Suite 123, South Rachel, OR 23904",(805)186-6065x029,lamberttiffany@gmail.com,8/24/2023 7:22,app,facebook,New York,Returning,6,22.79463358,2117.84,257.76,6/16/2023 7:22,22,0.14,7/16/2022 18:53,FALSE,None,Subscribed,GoPro HERO10
CUST1989,Victoria,Woods,"25012 Fox Green Suite 442, Lake Shaun, VT 68472",938.741.3735,lopeznancy@hotmail.com,1/13/2025 11:50,mobile,email,Texas,New,6,14.33151924,4914.42,499.72,11-09-2024 11:50,22,0.13,12/23/2022 2:46,FALSE,None,Subscribed,Sony WH-1000XM5 Headphones
CUST9667,Amber,Mclaughlin,"63798 Martin Fords Suite 555, Caseybury, TX 93992",(414)227-1007,harveyvalerie@yahoo.com,6/22/2024 19:00,app,affiliate,California,New,8,10.00785244,162.89,23.66,04-02-2024 19:00,25,0.2,10/22/2022 14:04,TRUE,Gold,Subscribed,GoPro HERO10
CUST6629,John,Johnson,"4851 Allison Corners, Garystad, IL 38339",001-187-973-6626x023,brenda12@yahoo.com,10/25/2024 18:16,mobile,google,New York,New,0,5.999080687,1096.24,325.02,8/25/2024 18:16,7,0.23,9/21/2022 17:17,FALSE,None,Subscribed,Apple iPhone 14
CUST8903,Kelly,West,"USNV Becker, FPO AA 45086",033.753.2844x16025,andreacase@pena-stewart.com,07-07-2024 20:56,web,email,California,New,7,10.14137401,1559.04,195.34,06-01-2024 20:56,21,0.22,12/25/2022 22:07,FALSE,None,Subscribed,Adidas Ultraboost
CUST6062,Sarah,Scott,"41368 Williams Meadows Apt. 132, Belltown, RI 14048",(302)184-2457,melissaholloway@gmail.com,5/17/2024 18:55,web,facebook,Illinois,New,1,23.44965142,2213.47,426.82,05-02-2024 18:55,16,0.96,05-05-2022 13:25,TRUE,Platinum,Not Subscribed,Nintendo Switch
CUST6041,Dorothy,Perry,"54557 Elizabeth Wall Suite 780, New Andrea, HI 00720",1497088942,emilywells@berger.com,1/16/2025 16:30,mobile,direct,California,Returning,8,2.080135676,2428.83,293.28,10/27/2024 16:30,19,0.37,5/25/2022 4:52,FALSE,None,Subscribed,Instant Pot Duo
CUST5211,Joshua,Morgan,"70740 Crawford Corners, Lake Kristina, LA 63294",9260232521,qholden@yahoo.com,11/19/2024 23:05,web,google,Illinois,New,9,29.00395083,3738.9,83.5,10/25/2024 23:05,15,0.45,5/22/2022 19:53,FALSE,None,Not Subscribed,Apple MacBook Pro
CUST3732,Michelle,Silva,"152 Richardson Spur, West Laura, IN 12534",+1-091-229-6127x071,jason14@yahoo.com,04-07-2023 04:21,mobile,email,New York,Returning,2,25.97552369,2342.14,409.02,02-12-2023 04:21,10,0.74,5/14/2022 2:20,TRUE,Gold,Not Subscribed,Adidas Ultraboost
CUST8303,Stephanie,James,"678 Carter Square Suite 129, Mcmillanburgh, MN 29472",(039)919-7338,carrolljimmy@hotmail.com,1/21/2025 22:41,app,email,California,Returning,0,12.71087413,3865.38,219.46,12/23/2024 22:41,8,0.18,9/16/2022 19:15,FALSE,None,Not Subscribed,Samsung Galaxy S22
CUST3018,Crystal,Leach,"227 Gabriella Groves Suite 616, Davidfort, WA 72847",+1-391-541-3556x5620,daniel72@watson.net,4/14/2024 0:08,web,affiliate,New York,New,3,23.32411327,4854.19,477.34,04-07-2024 00:08,15,0.86,4/14/2022 0:20,FALSE,None,Subscribed,Apple MacBook Pro
CUST5255,Melissa,Evans,"195 Nicole Points Apt. 216, Holdenburgh, RI 14523",569-161-2182,lyonsphilip@yahoo.com,07-02-2024 10:03,mobile,email,California,Returning,7,24.30794897,4449.88,270.93,5/27/2024 10:03,19,0.71,5/18/2022 12:51,FALSE,None,Subscribed,Apple MacBook Pro
CUST6707,Aaron,Randall,"921 Baker Bridge, Nelsonhaven, CT 99394",285-859-0949x358,jessicahernandez@hotmail.com,05-03-2025 16:56,mobile,google,New York,Returning,6,7.294689842,3827.57,89.99,2/18/2025 16:56,14,0.96,03-03-2022 02:07,TRUE,Gold,Not Subscribed,Canon EOS R50
CUST3565,Danny,Ritter,"27007 Garrett Course Apt. 146, Glassshire, RI 61644",001-043-399-8317x53692,davidsalazar@gmail.com,3/22/2023 3:02,app,direct,Florida,New,8,10.74936249,1631.91,243.21,12/31/2022 3:02,27,0.72,11-08-2022 08:31,FALSE,None,Subscribed,Nike Air Max 270
CUST9726,Michael,Medina,"7110 Hopkins Skyway Suite 087, East Richardhaven, MT 12389",7642457453,rodriguezjoseph@yahoo.com,05-08-2024 16:13,mobile,email,California,New,7,9.651382188,524.36,308.95,2/13/2024 16:13,24,0.37,2/16/2022 0:02,FALSE,None,Not Subscribed,JBL Flip 6 Speaker
CUST6349,James,Robertson,"3012 Horton Cove Apt. 541, South Jamesside, CT 89701",2731898318,wendyhubbard@lopez.org,2/14/2024 16:43,app,facebook,New York,Returning,2,10.17475633,4437.67,241.41,12-05-2023 16:43,4,0.98,4/30/2022 4:00,FALSE,None,Not Subscribed,GoPro HERO10
CUST5140,Anthony,Price,"262 John Pass, Brendaland, CO 13931",(186)355-0523x540,timothy48@simon.com,3/31/2024 3:51,app,google,Texas,Returning,8,12.04901449,1620.65,255.75,3/28/2024 3:51,12,0.66,10/28/2022 19:57,TRUE,Silver,Not Subscribed,Samsung Galaxy S22
CUST6923,William,Sanchez,"61500 Brandon Rest Apt. 500, Johnnyton, MT 05239",(032)050-1815,barryhughes@yahoo.com,10/14/2024 21:06,app,email,Florida,Returning,4,27.75619797,2648.7,365.7,8/30/2024 21:06,14,0.69,2/26/2022 18:09,FALSE,None,Not Subscribed,Dell XPS 13 Laptop
CUST8424,Patricia,Park,"9728 Roy Trail, Katherinemouth, ND 09699",+1-357-212-7400x2880,gwendolyncrawford@hernandez.com,8/27/2024 18:36,web,direct,Illinois,New,9,7.638261742,1859.86,395.48,08-02-2024 18:36,20,0.61,2/28/2022 11:22,FALSE,None,Subscribed,Fitbit Charge 5
CUST5661,Billy,Spencer,"58702 Johnny Shores Suite 754, Larryburgh, FL 55138",429-269-6299x06741,nguyenapril@fernandez.com,04-01-2023 09:49,app,google,California,Returning,9,26.06191861,3965.41,138.2,02-12-2023 09:49,17,0.2,9/21/2022 19:51,TRUE,Silver,Subscribed,JBL Flip 6 Speaker
CUST9165,Kristen,Bennett,"983 Ronald Shores Apt. 756, Lake David, OK 23943",001-823-857-7217x14728,brian46@goodman-davis.com,07-01-2024 09:05,web,affiliate,California,New,3,25.21735438,2396.99,388.32,6/13/2024 9:05,5,0.48,08-10-2022 02:17,FALSE,None,Subscribed,Apple MacBook Pro
CUST6376,Jason,Taylor,"5874 Avery Walk Suite 402, South Reginaport, NC 05086",001-777-873-5506x833,eperez@johnson.com,03-06-2025 21:42,web,google,Florida,New,10,27.30862995,3039.86,489.73,2/28/2025 21:42,13,0.26,7/19/2022 10:32,FALSE,None,Not Subscribed,Dell XPS 13 Laptop
CUST6787,Kimberly,Henry,"01882 Bell Ridge Suite 800, East Micheleview, NY 64473",+1-128-359-7357x9892,charlesmcdonald@duarte-williams.com,01-01-2023 22:58,mobile,affiliate,New York,Returning,5,3.044398965,324.42,383.11,12/13/2022 22:58,17,0.88,08-02-2022 12:00,TRUE,None,Not Subscribed,Nike Air Max 270
CUST4200,Bradley,Weber,"9986 Bradley Isle Apt. 999, New Tracyberg, NY 65130",001-523-919-7067,goodwinbrandon@yahoo.com,12/13/2024 16:16,web,email,Illinois,New,7,22.75624344,4230.29,39.05,10/16/2024 16:16,10,0.79,05-04-2022 19:05,FALSE,None,Subscribed,Amazon Echo Dot
CUST5984,Peter,Ramirez,"47041 Christine Ports, West Rhonda, MT 93336",(853)009-7879x4463,daniel17@patel.info,6/16/2024 15:42,web,affiliate,New York,Returning,10,21.33671539,4519.3,156.62,05-12-2024 15:42,10,0.4,7/31/2022 3:18,TRUE,Gold,Not Subscribed,GoPro HERO10
CUST5540,Matthew,Pope,"10824 Hamilton Mission, Tylerland, NE 94954",001-629-088-8385,johnwest@yahoo.com,07-08-2024 02:34,mobile,facebook,Florida,Returning,4,19.27614096,4361.25,93.48,07-04-2024 02:34,7,0.62,11-05-2022 09:54,TRUE,Silver,Not Subscribed,Nike Air Max 270
CUST8838,Matthew,Joseph,"0301 Rogers Mount, New Alexander, MD 05969",(767)781-8984x50563,victoriataylor@hotmail.com,1/22/2023 6:56,mobile,google,New York,Returning,1,19.47653746,1269.98,383.43,01-03-2023 06:56,19,0.58,05-01-2022 12:34,FALSE,None,Subscribed,Amazon Echo Dot
CUST3568,Jason,Melendez,"0106 Nicholas Road Apt. 931, Smithfort, AL 68297",(985)088-0481x6748,sarahweber@hotmail.com,5/25/2024 12:54,mobile,affiliate,New York,Returning,1,10.78672385,2493.85,432.09,03-12-2024 12:54,6,0.23,8/24/2022 16:53,TRUE,None,Subscribed,Adidas Ultraboost
CUST5506,Travis,Harris,"107 Marissa Crest, North Shelbyberg, SC 29004",(719)776-0118x47642,morenojeffrey@giles-williams.biz,6/23/2024 4:24,web,google,Illinois,Returning,3,2.854546064,1100.91,202.15,5/15/2024 4:24,7,0.86,09-01-2022 12:26,FALSE,None,Subscribed,Instant Pot Duo
CUST5124,Kevin,Stafford,"345 David Forest Suite 780, Andersontown, KS 68396",001-693-976-0616x730,nathanieldunlap@gmail.com,03-11-2023 11:49,mobile,direct,Illinois,New,5,13.9654531,3550.16,176.11,2/17/2023 11:49,20,0.6,03-03-2022 04:30,TRUE,Gold,Subscribed,Canon EOS R50
CUST7469,Daniel,Moore,"55465 Jessica Place Apt. 755, Timothyville, DC 41662",309-952-6893,brownkatherine@hotmail.com,01-07-2025 22:39,mobile,affiliate,Florida,Returning,6,18.69778257,2736.14,53.96,01-01-2025 22:39,6,0.53,9/16/2022 1:46,FALSE,None,Not Subscribed,Dell XPS 13 Laptop
CUST9595,Joseph,Carroll,"9690 Nunez Tunnel Suite 952, Marioport, LA 22288",557-680-0251x09264,kristen03@gmail.com,12-05-2024 03:45,mobile,direct,Texas,Returning,8,10.60817168,3307.54,435.72,10/31/2024 3:45,14,0.33,07-10-2022 06:02,FALSE,None,Not Subscribed,Nintendo Switch
CUST2508,Brandi,Ingram,"95959 Jonathan Springs Apt. 622, East Charlesstad, NY 22932",001-666-963-8242x036,markbarnes@yahoo.com,11-09-2023 19:54,web,email,New York,New,5,24.90957757,2296.1,307.66,9/13/2023 19:54,20,0.18,8/22/2022 6:24,TRUE,None,Subscribed,Instant Pot Duo
CUST7357,Zachary,Buchanan,"26482 Melvin Mills, Debbieton, MS 55673",(732)567-9208x2943,sgutierrez@james.com,08-05-2024 10:13,web,facebook,Texas,New,1,24.32803019,4029.73,246.82,7/18/2024 10:13,3,0.44,12/18/2022 4:07,FALSE,None,Subscribed,Fitbit Charge 5
CUST8968,Jonathan,Farmer,"Unit 4929 Box 7722, DPO AE 84515",+1-153-978-3156x5906,wandaclark@long-walker.com,6/17/2023 23:12,mobile,facebook,New York,New,6,1.266820116,1713.41,133.69,6/15/2023 23:12,11,0.26,06-01-2022 03:46,TRUE,Silver,Not Subscribed,JBL Flip 6 Speaker
CUST8105,Ebony,Brown,"39670 Rivas Crossroad, West Joshua, CA 44080",001-678-782-8002x6231,jacquelinelopez@gmail.com,1/28/2023 23:56,mobile,direct,Texas,New,8,23.77188508,3939.67,205.84,11/29/2022 23:56,23,0.51,5/23/2022 19:17,TRUE,Gold,Not Subscribed,Dell XPS 13 Laptop
CUST9798,Tyler,Hamilton,"99804 Ramos Estates, Hillville, LA 14968",746.092.8309,blacktheresa@hotmail.com,04-01-2024 23:24,mobile,direct,Florida,New,8,7.834469246,1699.7,253.24,01-08-2024 23:24,13,0.37,6/16/2022 3:34,TRUE,Gold,Subscribed,Nintendo Switch
CUST8957,Heather,Stewart,"0371 Jennifer Estates, Aprilstad, HI 70556",+1-099-878-5085x978,david06@taylor.com,7/31/2023 6:22,app,direct,Texas,Returning,1,4.366678794,3266.24,326.83,7/16/2023 6:22,15,0.64,7/15/2022 1:52,FALSE,None,Subscribed,Apple MacBook Pro
CUST1955,Eric,Henderson,"60657 Delgado Court Apt. 042, Johnland, NY 37658",794-850-6003x86456,hernandezelizabeth@copeland.com,02-10-2023 15:44,mobile,affiliate,Texas,New,9,13.4642715,1232.07,158.02,11/20/2022 15:44,26,0.92,6/13/2022 3:16,TRUE,Platinum,Not Subscribed,GoPro HERO10
CUST6438,Jonathan,Williamson,"023 Kirby Trail Apt. 686, East Stephanie, HI 08305",(404)169-9044x67810,cameronroman@nguyen-tucker.com,10-07-2024 02:48,mobile,direct,Texas,New,7,8.916622657,3216.12,450.71,09-11-2024 02:48,24,0.8,09-07-2022 17:16,TRUE,Silver,Subscribed,Nike Air Max 270
CUST4649,Julie,Boone,"553 Cynthia Brook, Pattonfort, NH 38558",(473)727-4581x503,catherine16@white.com,8/30/2023 0:03,app,facebook,New York,New,10,19.58751471,2013.94,109.86,6/28/2023 0:03,28,0.78,06-04-2022 03:28,FALSE,None,Not Subscribed,Dell XPS 13 Laptop
CUST6864,Jon,Brock,"9164 Holmes Motorway, North Justin, OH 62083",632-324-6935,martinmelanie@diaz.com,09-05-2024 19:30,app,affiliate,New York,Returning,7,3.632641265,4836.74,365.7,08-08-2024 19:30,20,0.68,10/29/2022 10:01,TRUE,Gold,Not Subscribed,GoPro HERO10
CUST2230,Amber,Merritt,"13831 Butler Rest Suite 488, Lake Nicoletown, MO 45600",001-481-612-5258x127,jennifer98@bennett.org,09-04-2023 09:17,app,affiliate,Illinois,New,6,14.92511018,4967.77,417.15,7/20/2023 9:17,17,0.41,5/26/2022 21:20,TRUE,Platinum,Not Subscribed,JBL Flip 6 Speaker
CUST1393,Steve,Hernandez,"3601 Harrison Locks, Chavezland, IN 35057",954.813.0058,brandonbrennan@gmail.com,04-10-2025 18:22,mobile,email,California,New,8,28.32991369,4227.4,32.87,3/24/2025 18:22,12,0.77,9/30/2022 13:52,TRUE,Silver,Not Subscribed,Sony WH-1000XM5 Headphones
